TIME,BS,NPV,PV,WET,WATER
1988-04-11 23:33:56.500,0.00780732051001629,0.0246577240080011,0.0263209672753435,0.0225000803574298,0.917994983622637
1988-05-29 23:34:20.000,0.00950436356966066,0.0196371516424661,0.0257430608308864,0.026417706734541,0.918010904519645
1988-11-05 23:34:27.500,0.00853481577611449,0.0199081710300562,0.028047283962654,0.0198921676411027,0.922876665198569
1989-01-24 23:33:48.000,0.00771527301580141,0.0257814361271275,0.0313406435868159,0.0540044458163542,0.880314107490973
1989-12-10 23:27:26.500,0.00706278781817018,0.0190759329997147,0.0283995363104653,0.0204218609655227,0.924310470193032
1990-03-16 23:24:21.500,0.00711628701948543,0.0261348084154266,0.0263213793674955,0.0436537286221863,0.896011891813502
1990-07-22 23:23:54.500,0.00770301360883023,0.0225224765254519,0.0276395498601719,0.0413265509800585,0.900073748636911
1990-09-08 23:23:40.500,0.00581068246677633,0.018261804883296,0.022420513137388,0.0419673241654251,0.910917271414481
1990-12-29 23:23:36.500,0.00837181501857936,0.0213001592167004,0.027044805464541,0.020017589457099,0.922509014855736
1991-03-03 23:24:58.500,0.00886143272272115,0.0308787147695385,0.0283165964026475,0.0622769272860678,0.868793863194505
1991-11-14 23:28:02.500,0.00970117099157416,0.0195745453124041,0.0269838339503794,0.0274113659334707,0.915653985112716
1992-02-18 23:27:59.500,0.0161372786567003,0.0271770987234835,0.0265467042085984,0.0356316772091923,0.893835842353205
1992-03-05 23:28:01.500,0.0109975578404764,0.026493648296042,0.0268285243352777,0.05225957483773,0.882666385175069
1992-03-21 23:28:00.500,0.00928744186431836,0.026726552114006,0.0265081628089001,0.0644772861870033,0.872285793565006
1992-05-24 23:27:26.500,0.010423129739213,0.0169598825203446,0.0225010615007654,0.0320521450600343,0.91738417214332
1992-11-16 23:24:51.500,0.00755366612733014,0.0169413192979807,0.0237367552900144,0.0333077305665557,0.917875977679424
1993-01-19 23:25:32.500,0.00743728567168696,0.0201932061030771,0.0296814687805441,0.0216657969285821,0.920240876033332
1993-04-09 23:26:06.500,0.00753286409542594,0.0221224916097739,0.0265492052209533,0.0921220460651676,0.850959112475145
1993-07-14 23:26:14.500,0.0098444200029025,0.0177448155773474,0.0241010092300704,0.0303126531247437,0.917312112653545
1993-07-30 23:26:13.500,0.00591025802964848,0.0109315965700964,0.0159464848870124,0.040375500332347,0.926384623826691
1993-12-05 23:25:42.500,0.00816801678117856,0.0223147112784268,0.029472668464058,0.029791560541868,0.909427402354832
1994-10-21 23:19:16.500,0.00831315252628832,0.0321250094540868,0.029578166394009,0.0524818403818519,0.876621311222338
1994-11-22 23:18:09.500,0.00837907127385047,0.0239918336939868,0.0257539468840557,0.039664914923389,0.901446143998322
1995-02-10 23:15:22.000,0.00803741203773084,0.0249004341967363,0.0263234890452659,0.0205598808870257,0.919450059057411
1995-05-17 23:11:20.500,0.0101690039516411,0.0199833775201148,0.0207813404535578,0.0678773984612932,0.880590816420703
1995-10-08 23:04:33.500,0.00792953065933738,0.0267722447753174,0.0316791140706977,0.046949936361126,0.88580551579228
1996-08-23 23:20:19.500,0.00789619804937264,0.0199098607286123,0.0264827416273077,0.0330946117171494,0.911900996555654
1996-09-24 23:22:05.500,0.00677553709966232,0.018439820801008,0.0258564895398181,0.0256085886214442,0.922608538889994
1996-12-13 23:26:00.500,0.00777033037013323,0.0281741160877477,0.0298539040212891,0.0609763547971234,0.87236664302319
1997-01-30 23:28:14.500,0.00827941028228645,0.0262007428520159,0.026335588327497,0.0311663308361128,0.907283073586216
1997-05-06 23:31:55.500,0.012494423817025,0.0196017464130515,0.0196361865462019,0.0422321002831594,0.905509969333818
1998-04-23 23:40:56.500,0.00928225588300076,0.0186446237365804,0.0218082306699069,0.0386147364409258,0.911028072592507
1998-05-09 23:41:12.500,0.00944257708666366,0.0225693630426863,0.0259964781970378,0.023765873561397,0.917485289966325
1998-11-01 23:42:44.500,0.00894059244977126,0.0239240607257393,0.0294872421480777,0.0178105639425133,0.919020957442072
1999-04-10 23:42:33.500,0.00600304367581464,0.0184161163360534,0.021626229555814,0.033410929431121,0.920043860468108
1999-07-31 23:41:33.500,0.0100664253556602,0.0245378731216809,0.0266773874842051,0.0759140571255836,0.862028190489738
1999-11-28 23:56:37.500,0.00796253516403723,0.0215793439358476,0.0263450205239982,0.0400430144920336,0.903304332706125
1999-12-14 23:56:48.500,0.00846709360482256,0.0236183236747704,0.0262181079250393,0.0370218326867683,0.903887600320204
2000-01-31 23:56:38.500,0.00883873098843617,0.0239404677093342,0.0267453672255541,0.0217452533218463,0.9179479107989
2000-02-16 23:56:32.500,0.0091891757577896,0.023766007605586,0.0257206826184504,0.0203236670811466,0.920225206523866
2000-08-26 23:54:48.000,0.00776095829931895,0.0181005392377361,0.0224494610399348,0.0313324336782011,0.919712998905975
