TIME,BS,NPV,PV,WET,WATER
1987-09-23 23:36:17.000000,0.0570570576002131,0.419542273261562,0.49462749796545,0.0102450492811285,0.00612623202821232
1987-10-09 23:36:36.500000,0.0628443801429266,0.42741332851068,0.484965774482276,0.00611266841486572,0.00621213491274075
1987-10-25 23:36:51.500000,0.0394456099105399,0.457196220273061,0.479315670494542,0.00602676553033728,0.00657383126864997
1987-12-12 23:37:43.500000,0.0581539017995068,0.534331901618635,0.389170178135458,0.00156433673930735,0.00564246315218374
1988-01-29 23:38:34.500000,0.0926416445228539,0.502284139561493,0.388135592405897,0.000956229668106617,0.00360388065869328
1988-02-14 23:38:51.000000,0.0603884166742576,0.49332900804778,0.426516140699902,0.00240528076679627,0.00519938511619495
1988-03-01 23:39:01.500000,0.0662681978479631,0.479185324170363,0.432929650058777,0.00396509630165476,0.00467944660457546
1988-03-17 23:39:10.500000,0.0711642101456247,0.455563839406798,0.442317388552277,0.0128040509991862,0.00502757934713808
1988-04-02 23:39:17.500000,0.0406317026856504,0.450743828555911,0.473992494800588,0.0169590378876933,0.0055701238810019
1988-06-21 23:39:50.500000,0.039096930540443,0.209285375193848,0.458796585570963,0.276269446918559,0.00675470998602942
1988-08-08 23:39:56.500000,0.0467559759290301,0.264221015557513,0.484771565112465,0.180803783360988,0.0120083733084967
1988-09-25 23:39:54.500000,0.0567646713085016,0.366130843656739,0.515406998824516,0.0374943484944389,0.01143412605118
1988-10-27 23:39:47.500000,0.050388190614063,0.437499140971147,0.490367167013267,0.00363052717243874,0.00552039063206438
1988-11-12 23:39:49.000000,0.0445830093137509,0.491142689212435,0.444903969617454,0.00236458992675649,0.00525363956958134
1988-12-14 23:39:35.000000,0.0519881092323876,0.511956732073419,0.41590256804409,0.00232842029116557,0.00691744280676372
1989-01-31 23:39:16.500000,0.0352756578353071,0.468699882448681,0.476570440365305,0.00205714802423366,0.00526268197847907
1989-02-16 23:39:12.500000,0.0390507731260245,0.464416312505639,0.475673207342412,0.00297947373180215,0.00515869427615517
1989-03-04 23:38:54.500000,0.0509551948639829,0.464195180396008,0.46324283389093,0.00363052717243874,0.00477891310245049
1989-05-07 23:37:56.500000,0.0329540779188243,0.271320785427161,0.578124912401246,0.0993720018627447,0.0055385004905529
1989-07-10 23:36:41.500000,0.03694688193012,0.167550804848207,0.418609820677543,0.361971400168234,0.00612716984017741
1989-07-26 23:36:22.500000,0.0316235645176143,0.274967221267741,0.528785288000741,0.146826114476897,0.0063748982728999
1989-08-11 23:36:01.500000,0.0328156780344612,0.248879765179675,0.456808084159317,0.241147006916509,0.0103494196307202
1989-09-28 23:34:57.000000,0.0505368930283258,0.231412605117991,0.377203363776108,0.314996835156886,0.0162492087892214
1990-03-07 23:30:01.000000,0.0364648250294514,0.434289357084652,0.507525454381055,0.00331856406546704,0.00569219640112126
1990-03-23 23:29:28.500000,0.0387310335473984,0.434452482141165,0.502360656478894,0.00553395424541098,0.00557464508545076
1990-06-27 23:29:23.500000,0.0465205331689859,0.192474132422059,0.37712318088496,0.369796458532562,0.00507607311358167
1990-09-15 23:29:04.500000,0.0199078578533336,0.0669972872773342,0.106457636314316,0.70577809928565,0.0980377972691925
1990-11-02 23:28:38.500000,0.0615854320067772,0.217562630012386,0.30966896070263,0.377770649861556,0.0252925721347742
1990-11-18 23:28:41.000000,0.081717424721987,0.38506551225243,0.475458224070888,0.0358350664617054,0.00904693010217922
1990-12-04 23:28:26.500000,0.0667404376526646,0.407762184646019,0.50414300569674,0.0028438375983362,0.00532145763631431
1990-12-20 23:28:46.500000,0.062052807668052,0.425638936612643,0.490218148114668,0.0026358621936884,0.00642011031738855
1991-02-06 23:29:47.500000,0.0531739759472687,0.421950764083415,0.502070982909855,0.00325978840763179,0.00559725110769509
1991-03-10 23:30:32.500000,0.0697295415499141,0.423378786508636,0.477485803418029,0.00878470024414504,0.00559272990324622
1991-05-13 23:31:38.500000,0.0598616963559488,0.362251378967355,0.473934578171617,0.0850483768876029,0.00479699792024595
1991-07-16 23:32:33.500000,0.0533994023527778,0.175346294965393,0.330313953928203,0.425615614479706,0.00670461852706434
1991-08-01 23:32:42.000000,0.0476833800524597,0.178275341350939,0.358702685595435,0.398910389727824,0.00731530879826386
1991-09-02 23:32:59.500000,0.0621637128131178,0.255825165023972,0.400372140338199,0.236468035084547,0.0349669952075233
1991-10-04 23:33:13.500000,0.0160883895469769,0.0614438466407483,0.114296862284115,0.635753684781626,0.169653675739217
1991-11-21 23:33:24.500000,0.0942893118727057,0.43261122162935,0.450354914549209,0.00514060945835971,0.00398318111945022
1991-12-07 23:33:42.500000,0.110577945564716,0.474197169726001,0.394716113572658,0.00377068451035356,0.00298851614069988
1992-01-24 23:33:30.500000,0.0810069626548687,0.468270639298333,0.429455420924035,0.00243240799348947,0.00589565060132019
1992-02-25 23:33:25.500000,0.083148838050486,0.463252644904596,0.430187720408657,0.00439461072429695,0.00548422099647346
1992-03-12 23:33:23.500000,0.0576164662266519,0.478195361244246,0.440102360068662,0.00735599963830364,0.00385206619043313
1992-03-28 23:33:18.000000,0.055345736504256,0.439227913916246,0.474143548241192,0.0119992766072882,0.00548874220092233
1992-07-02 23:32:23.500000,0.0958990867167154,0.348538611085973,0.454301338276499,0.0806130753232661,0.00743738131838322
1992-08-19 23:31:42.000000,0.0726078759381663,0.297288091147493,0.372433583506663,0.221679175332309,0.02541821141152
1992-10-22 23:30:40.500000,0.0156426892124062,0.0411285378424829,0.064061262320283,0.380807487114567,0.496636223890044
1992-11-23 23:30:14.500000,0.0626667968111872,0.288350418580978,0.39190368097043,0.229851816877622,0.0167704795975811
1992-12-09 23:30:28.500000,0.052480332760676,0.240200470205221,0.348109051451287,0.277891310245049,0.071964011212587
1993-01-10 23:30:49.500000,0.0494183922597668,0.347083190161806,0.544603806854157,0.0334252644904603,0.0118545980649245
1993-02-11 23:31:10.500000,0.0457236187721123,0.367905958947447,0.538707975404687,0.0244732796817072,0.00926394791572475
1993-03-15 23:31:24.500000,0.0536280857220962,0.360026720318243,0.528025816077421,0.0385025770865359,0.00594538385025771
1993-03-31 23:31:26.500000,0.0566675106248851,0.347082511981155,0.518371371733458,0.0553259788407632,0.00858124604394611
1993-04-16 23:31:34.500000,0.0505605389276316,0.340065557464493,0.53222886336925,0.0555068270187178,0.00772673840311059
1993-05-18 23:31:43.500000,0.0546524550140417,0.255657609187081,0.384680396057521,0.286291708111041,0.00753232661180939
1993-06-03 23:31:47.500000,0.0531694238603277,0.21070436162564,0.342398555016532,0.373832958825205,0.010294829075093
1993-07-21 23:31:37.500000,0.111543765259068,0.158501356361334,0.241848042318487,0.464083551858215,0.0171986617234831
1993-08-22 23:31:36.500000,0.0411431865448996,0.132407044036539,0.196572700967537,0.560543448774754,0.0637715887512433
1993-09-23 23:31:32.500000,0.0235906688190441,0.0744615217656769,0.114525821723623,0.528322277538876,0.255933728538419
1993-11-10 23:31:13.500000,0.0584679898725204,0.247787593814972,0.325712451397024,0.240894294239986,0.118107423817705
1993-11-26 23:31:07.500000,0.0807015552943669,0.358643096120793,0.444367031377151,0.0653314042861018,0.03856587394882
1994-01-13 23:30:38.500000,0.0911680983814454,0.424183289628293,0.446097431955884,0.0180034361153811,0.00731530879826386
1994-03-02 23:30:01.500000,0.0614135997830265,0.390170132923372,0.46471163758024,0.0510172710009947,0.0200696265485125
1994-03-18 23:29:47.500000,0.0562015100823339,0.351919025228285,0.443481508273817,0.107310787593815,0.0291527262862827
1994-04-03 23:29:30.500000,0.0548003436115945,0.365811737046722,0.502665476082838,0.0521973053621485,0.0113030111221629
1994-04-19 23:29:13.500000,0.0500881376199318,0.366059963474481,0.527857559891096,0.0363199858008286,0.00659047067450735
1994-05-05 23:28:55.500000,0.0689473279682092,0.36889759471921,0.48709566868614,0.0546523193778823,0.00654218283750791
1994-06-22 23:27:58.500000,0.142520028935706,0.362940546161469,0.427606248304526,0.04533863821322,0.00632064381951352
1994-07-08 23:27:32.500000,0.0836299394158723,0.230748801880822,0.371092277782814,0.294597160683606,0.0101139343521114
1994-08-09 23:26:40.500000,0.101072746179606,0.361394429876107,0.453528393163927,0.0616240166380324,0.00915091780450312
1994-09-10 23:25:54.500000,0.0899692558097804,0.463210326430946,0.405670765892016,0.0180034361153811,0.0107695089971969
1994-11-13 23:23:51.500000,0.0903816348675607,0.515846685957187,0.365419522560853,0.00963016547608283,0.00668234017542273
1994-12-15 23:22:51.500000,0.0987451849173044,0.526188895921952,0.351809431232499,0.00348584863007505,0.00783976851433222
1995-01-16 23:21:45.500000,0.042568377169632,0.48176344996413,0.420702407465268,0.0335673924647071,0.00990686716607462
1995-02-17 23:20:27.500000,0.0571419206077182,0.448501989329944,0.443508997196817,0.0281897097386744,0.0107875938149923
1995-03-05 23:19:50.500000,0.0473273352021691,0.450364906411073,0.464804457907557,0.017035898363324,0.00831901618591193
1995-08-12 23:12:46.500000,0.0291943665792581,0.0885593182023708,0.140736006872233,0.656668776562076,0.0809883352925219
1995-08-28 23:12:01.500000,0.117181870354564,0.290264647284714,0.438977431260272,0.130466632139341,0.0108294490092057
1995-10-15 23:09:33.500000,0.0684356632607517,0.379516547608269,0.524604937155293,0.00781716249208789,0.00622569852608735
1995-11-16 23:08:44.500000,0.0657072972240228,0.39899638303643,0.416082150284828,0.0991500135636133,0.00874853060855412
1995-12-02 23:09:21.500000,0.0622852880008123,0.442966814359323,0.466143864725559,0.00611718961931459,0.0100822859209693
1996-02-04 23:13:57.500000,0.0807051270458795,0.452332579799237,0.445915182204501,0.00278054073605208,0.00447599240437653
1996-02-20 23:15:03.500000,0.0566945926395634,0.443459173523778,0.476631838321724,0.0044669499954788,0.00530337281851885
1996-03-23 23:17:08.500000,0.0505228772945672,0.450336332398918,0.444483904512167,0.0329595804322271,0.00909214214666787
1996-04-24 23:19:07.500000,0.053842526449093,0.432770594086283,0.480793561804872,0.0147436477077493,0.00513608825391084
1996-05-10 23:20:04.500000,0.0708146339748525,0.403459670167948,0.480980102576462,0.0273319569399862,0.00435020671016873
1996-06-11 23:21:51.500000,0.0893826663712909,0.248376594311353,0.420068542389126,0.226773127404748,0.00555663563571257
1996-06-27 23:22:42.500000,0.0841404286101861,0.184418527895836,0.276047563070806,0.433013834885614,0.0148024233655846
1996-07-13 23:23:32.500000,0.0944266608794791,0.209849261680641,0.396716174303049,0.283328359963468,0.00742388483483891
1996-08-30 23:26:06.500000,0.057851161949556,0.210763450583237,0.309872908942942,0.377583868342526,0.0355004973324894
1996-09-15 23:26:59.500000,0.0785607197757672,0.273613437019632,0.352418347047658,0.201944117913012,0.0837101003707388
1996-11-18 23:30:11.500000,0.0745286644362365,0.366148159869794,0.429973324893724,0.099832715435392,0.0174247219459264
1997-01-05 23:32:29.500000,0.0853257527805653,0.441045438104669,0.452641830183564,0.00204358441088706,0.00577357808120083
1997-01-21 23:33:13.500000,0.0702891063038202,0.423486981590316,0.482559507865533,0.00275577145710848,0.00696433841055093
1997-02-22 23:34:36.500000,0.0422201826567286,0.413297043132222,0.521734469662727,0.00375712089700696,0.00535762727190524
1997-03-10 23:35:14.500000,0.050897775567488,0.408028800072289,0.517289492720894,0.00513608825391084,0.00510896102721765
1997-03-26 23:35:51.000000,0.0471730717063739,0.413627678813594,0.514649064110687,0.00642463152183742,0.00472465864906411
1997-04-11 23:36:25.500000,0.074775567411198,0.39012993941584,0.501670404195699,0.0140473822226241,0.00518582150284836
1997-04-27 23:37:00.000000,0.0632980377973168,0.397192965005857,0.506775974319575,0.0140021701781355,0.00450764083551858
1997-05-13 23:37:32.500000,0.0984853311835727,0.299464288315925,0.420328682501813,0.163797331882883,0.00574514479416064
1997-05-29 23:38:07.000000,0.0547289751739762,0.183391732488169,0.38532283806329,0.364464980852613,0.00362150113708806
1997-06-14 23:38:39.500000,0.0553459173523978,0.163131160141062,0.333611492901712,0.436472556288995,0.00359435753684782
1997-07-16 23:39:45.500000,0.0753553908825071,0.208616505183585,0.355179470021994,0.346664918459709,0.00398772035319809
1997-08-17 23:40:48.500000,0.0630661000090973,0.393661226150642,0.511208246676931,0.0137625463423456,0.0053621484763541
1997-09-02 23:41:17.500000,0.06815392379748,0.362794695731474,0.527282164304555,0.0214513582464799,0.00647291146742477
1997-10-20 23:42:37.500000,0.0665005425445947,0.444025047472582,0.47030075051995,0.00250926846912017,0.00444886517768333
1997-11-05 23:43:03.500000,0.0605424088977884,0.500852020978391,0.420942897187778,0.00186273623293245,0.00423184736413781
1997-11-21 23:43:24.500000,0.0781460349037318,0.52798905868524,0.376497784609829,0.0018310878017904,0.00388823582602405
1998-02-09 23:45:15.500000,0.0663052717244277,0.516061895288896,0.401500723392691,0.000976580160954878,0.00369834523917172
1998-02-25 23:45:32.500000,0.0728860204358874,0.50440668234018,0.406319332670212,0.00113482231666516,0.00325526720318293
1998-04-14 23:46:12.500000,0.0761947734876843,0.452853648611979,0.447710688127298,0.00612623202821232,0.00395605389275703
1998-04-30 23:46:24.500000,0.0642641739759971,0.42169685324166,0.490997648973698,0.00672755221991138,0.0034406365855864
1998-10-23 23:48:04.500000,0.0688745817886551,0.430169997287285,0.452224929921357,0.0218374174880188,0.0149154534768062
1998-11-08 23:48:13.000000,0.0731239262139998,0.443726060222445,0.460271950447602,0.00438556831539922,0.00612623202821232
1998-11-24 23:48:15.500000,0.074940274889277,0.43685835066456,0.446796093679375,0.0187313500316484,0.0101907948277421
1998-12-10 23:48:11.500000,0.060881996563959,0.452401392530926,0.465976941857324,0.00267203182927932,0.0052581607740302
1999-01-11 23:48:14.500000,0.0501836965368472,0.446016818880561,0.48324170358986,0.00212496609096663,0.00550682701871779
1999-02-28 23:48:26.500000,0.0450185919344414,0.425330325814442,0.504601777170204,0.0059375712007291,0.0050580997949419
1999-04-01 23:47:56.500000,0.067617506103669,0.380014829550559,0.51142128583054,0.0224568224975133,0.00511348223166652
1999-04-17 23:47:58.000000,0.0689979654580375,0.361877746631685,0.512300072339288,0.0376616330590469,0.00552943304096211
1999-05-03 23:47:54.000000,0.052921602314905,0.379344063658542,0.51569169906866,0.0339994574554661,0.00438104711095036
1999-06-20 23:47:08.500000,0.0432651852254053,0.217378084074951,0.424294416105945,0.301235438824976,0.00393423051877578
1999-11-04 00:02:05.500000,0.0805904859541177,0.483389504709428,0.416746011405145,0.00230208056824319,0.00500233411747476
1999-11-11 23:45:04.500000,0.0614478253007057,0.503769373361059,0.416212903517455,0.00190342707297224,0.00508183380052446
1999-11-27 23:44:30.500000,0.0561787232119183,0.527791888959241,0.398538249389617,0.00163215480604033,0.0043493986798083
1999-12-06 00:02:06.500000,0.08720521746995,0.51003996744729,0.384761822949643,0.00122524640564246,0.00510896102721765
1999-12-13 23:44:22.500000,0.0632437833439265,0.547147617325295,0.372332489375198,0.000877113663079845,0.00498688850709829
2000-03-27 00:01:47.500000,0.0940373915515257,0.492347594020831,0.396071912017644,0.00206178614267753,0.00261577073708855
2000-04-28 00:01:32.500000,0.0602659824577561,0.449208517949184,0.468589610272116,0.00654218283750791,0.00372999367031377
2000-07-17 00:00:40.500000,0.0623966904783841,0.360417442806756,0.512726286282682,0.0511031738855231,0.00359435753684782
2000-08-02 00:00:23.500000,0.0684046025861594,0.370293742653062,0.451169545166811,0.093462338366941,0.00561081472104169
2000-08-18 00:00:17.500000,0.0630167903445702,0.404066401674944,0.428889341093134,0.0869905353646349,0.00644843288610331
2000-09-03 00:00:03.500000,0.064566304396938,0.402720333415288,0.45423665060109,0.0610559152619727,0.00575251641247599
2000-10-04 23:59:38.500000,0.0847385387467387,0.308692558097475,0.293556967176053,0.273460529885161,0.0303960575097206
2000-10-20 23:59:27.000000,0.0864269373361429,0.407375169545172,0.39422190071436,0.0895108056786328,0.011000090424089
2000-12-07 23:59:33.500000,0.0708015643367965,0.376729179853436,0.458868523374616,0.0736865901076047,0.00763631431413329
2001-01-08 23:59:41.500000,0.049387060312928,0.419084003978582,0.505313048196074,0.00731078759381499,0.00602224432588842
2001-03-13 23:59:31.500000,0.0917375892938105,0.383907812641256,0.488251921511882,0.0172348313590741,0.0048557735780812
2001-03-29 23:59:23.500000,0.0567200470205706,0.403210371642943,0.504448096572942,0.0166742020074148,0.00521294872954155
2001-04-14 23:59:21.500000,0.0371126684149009,0.41449963830363,0.512896373994055,0.0182701871778642,0.00449859842662085
2001-07-03 23:58:35.500000,0.031239849896026,0.222644859390545,0.329443801428696,0.405244597160684,0.00325074599873406
2001-09-05 23:57:49.500000,0.0495584591735782,0.406620354462441,0.514843159417712,0.010294782530066,0.00565150556108147
2001-09-21 23:57:41.500000,0.104392141795834,0.414864115465925,0.460288850108037,0.00405501113276458,0.00304588735771586
2001-11-08 23:57:40.500000,0.0648188667844746,0.461840399527611,0.450010116360978,0.00542438363438281,0.00620714279174944
2001-11-24 23:57:47.500000,0.0790379329053409,0.474432136721259,0.426819423094255,0.00189438466407451,0.00596798987250203
