TIME,BS,NPV,PV,WET,WATER
1987-09-18 23:17:37.500,0.05301560089148,0.396283216183786,0.535489456540379,0.00222869878278759,0.0
1987-09-25 23:23:58.000,0.0430276015772338,0.403658494771134,0.540190296588378,0.00068575347162695,0.0
1987-10-04 23:17:58.500,0.0763980798902795,0.300965198011311,0.495443168181041,0.11400651465798,0.0
1987-11-21 23:18:53.500,0.0556146065489458,0.400228013029322,0.530337733584778,0.0,0.0
1987-11-28 23:25:11.000,0.119470255443168,0.379033087605004,0.486788959369099,0.0,0.0
1987-12-23 23:19:22.000,0.0248482770444031,0.352914452254398,0.607623864220815,0.000171438367906738,0.0
1988-01-08 23:19:38.500,0.0331561803531639,0.339871421224052,0.610102863020745,0.00205726041488085,0.0
1988-01-15 23:25:57.500,0.011498371335505,0.349209669123942,0.617430138865076,0.00874335676324361,0.0
1988-01-24 23:19:56.500,0.0314417966740963,0.317322132693288,0.535096862677865,0.103205897479856,0.0
1988-02-09 23:20:14.000,0.0247642722441286,0.288539345105422,0.560144008229041,0.113320761186354,0.0
1988-02-16 23:26:31.000,0.00661752100120012,0.287375278587339,0.575544316818102,0.11983541916681,0.0
1988-02-25 23:20:26.500,0.0090348019886851,0.304858563346466,0.603277901594373,0.0706326075775759,0.0
1988-03-19 23:26:49.500,0.0280353163037891,0.205499742842445,0.391110920624034,0.365335162009258,0.0
1988-03-28 23:20:43.500,0.0215103720212586,0.298061032058967,0.565251157208983,0.102520144008229,0.0
1988-04-13 23:20:47.000,0.0193399622835592,0.264438539345102,0.527219269672551,0.178295902623007,0.0
1988-06-23 23:27:29.500,0.029106346483705,0.182989708404803,0.393629502572898,0.390566037735849,0.000171526586620926
1988-07-09 23:27:32.500,0.0208481056656239,0.0727997914494265,0.148166492874522,0.754431699687174,0.000347584289190129
1988-09-04 23:21:29.500,0.0438230756043209,0.329477112977882,0.516344933996227,0.0975484313389336,0.0
1988-09-20 23:21:24.500,0.0493313903651642,0.358129607406137,0.542190982341849,0.0365163723641351,0.0
1988-09-27 23:27:30.500,0.0393989173044619,0.332421131230164,0.548614896397237,0.066268433824902,0.0
1988-10-06 23:21:19.500,0.0684056231784672,0.346446082633286,0.535828904508832,0.034630550317161,0.0
1988-10-13 23:27:25.500,0.131433983709036,0.362907747679484,0.441399886342117,0.0528509187346088,0.0
1988-10-29 23:27:27.000,0.0287999314246533,0.388683353334478,0.569362249271391,0.0,0.0
1988-11-07 23:21:17.500,0.0451002914452265,0.377191839533682,0.56318703925939,0.000171438367906738,0.0
1988-11-30 23:27:26.500,0.0366260929195963,0.376627807303271,0.573099605691759,0.0,0.0
1989-01-01 23:27:11.500,0.0211280644608265,0.228998799931421,0.50204354534545,0.237099262815018,0.0
1989-01-26 23:20:39.500,0.0139516543802505,0.280334304817405,0.599255957483286,0.0936053488770787,0.0
1989-02-02 23:26:55.000,0.00729984570546892,0.209086233499056,0.401563517915315,0.374421395508315,0.0
1989-02-18 23:26:49.500,0.0098302760157724,0.260294873992792,0.545354020229728,0.173495628321618,0.0
1989-02-27 23:20:29.500,0.0151714702663263,0.25373951112732,0.508068223276179,0.2117840204305,0.0
1989-03-06 23:26:29.500,0.020860620606892,0.254573975655746,0.47005486027773,0.243442482427567,0.0
1989-09-23 23:16:25.500,0.0454518748919998,0.271073094867807,0.380616899948154,0.251771211335753,0.0411266632106446
1989-11-26 23:14:38.500,0.0532178981656097,0.356571232641854,0.571635522029834,0.00342876735813475,0.0
1989-12-19 23:20:12.500,0.0139996239187665,0.338238059420825,0.6359439638962,0.000940203083866115,0.0
1990-02-21 23:18:09.500,0.0408030944925401,0.20830723890219,0.471317001289374,0.269478725363787,0.0
1990-03-09 23:17:35.500,0.0435419166809535,0.22640493742499,0.439225098577061,0.279958854791702,0.0
1990-05-05 23:10:51.500,0.10591976684382,0.169070804045945,0.293041316646664,0.419681124635693,0.00514315103720213
1990-05-12 23:17:08.000,0.0214452254414538,0.188453625921481,0.471146922681298,0.31424652837305,0.0
1990-05-28 23:17:03.500,0.0269080439713837,0.142446344442506,0.344924097016228,0.481242366079218,0.0
1990-06-13 23:17:01.500,0.0254369936217894,0.11755387002241,0.255068091708327,0.596621272194449,0.000517152215135321
1990-09-26 23:10:24.500,0.0455202761000867,0.236622950819671,0.329270060396888,0.336842105263158,0.0424503882657463
1990-10-03 23:16:26.500,0.0435916230366498,0.356237347294943,0.515277486910996,0.0719022687609075,0.000523560209424084
1990-10-12 23:10:17.500,0.0327258700497177,0.383579633121894,0.565966055203157,0.00394308246185496,0.0
1990-10-28 23:10:09.500,0.0342585290588041,0.388637064975143,0.563343048174186,0.000171438367906738,0.0
1990-11-13 23:10:11.500,0.0500480027430146,0.380267443853931,0.554849991428088,0.0,0.0
1990-12-15 23:10:06.500,0.0367306703240193,0.376176924395676,0.56910852048689,0.00240013715069433,0.0
1991-01-07 23:16:53.500,0.0171533871533874,0.358610038610036,0.592369252369251,0.0175500175500175,0.0
