ID,X,Y
145,145.980434314299,-41.0730582078742
146,145.994918304889,-41.0769428426299
147,146.007971442187,-41.0850768982658
148,146.022160180782,-41.0920991274361
149,146.036874472476,-41.097109055905
150,146.051530608223,-41.1019738913988
151,146.065704207148,-41.1059620402882
152,146.077225815033,-41.1153880238943
153,146.094337494073,-41.1177131207609
154,146.110372122905,-41.1211363363716
155,146.122943178991,-41.1237585473841
156,146.126254983912,-41.1332747755266
157,146.141797376195,-41.1393762427263
158,146.15907476817,-41.1415513969161
159,146.168475620205,-41.1508187598785
160,146.18507435636,-41.1536687706494
161,146.201011557912,-41.1522071998848
162,146.214755107061,-41.1541166260983
163,146.230725827553,-41.1599362586176
164,146.248025081723,-41.1569226778235
165,146.260385789106,-41.1526052630353
166,146.275782084854,-41.158788236209
167,146.293166666949,-41.1607202502546
168,146.310069853976,-41.1577489213388
169,146.325715295438,-41.1553844665546
170,146.338798241295,-41.1618947872907
171,146.353269228051,-41.1592580321894
172,146.364260042,-41.1655300135881
173,146.37515201194,-41.1705909192086
174,146.391397739554,-41.1729806761934
175,146.408441750725,-41.1694290810399
176,146.424419568362,-41.1627536466432
177,146.441585802039,-41.160954065921
178,146.458936450739,-41.1607150467628
179,146.475975869388,-41.1564024605957
180,146.492215571513,-41.1497648595723
181,146.507927635133,-41.1422104800125
182,146.522971680334,-41.1332692209247
183,146.527885461725,-41.1212722811737
184,146.539616928313,-41.1256697129667
185,146.54344318341,-41.1369305728762
186,146.542180149372,-41.1517497759424
187,146.554149839248,-41.1608249488515
188,146.564228176972,-41.1499331367881
189,146.578623837795,-41.1478749189258
190,146.595836091734,-41.1442908620166
191,146.612183581303,-41.1378178884139
192,146.627277719271,-41.1288214302147
193,146.636877925101,-41.1160094267341
194,146.647455629204,-41.1068687435185
195,146.64712119923,-41.0949560009628
196,146.660002092389,-41.0956465619791
197,146.676110636732,-41.1005518707927
198,146.691771335763,-41.0926845790991
199,146.705833087933,-41.0822317973974
200,146.71035734371,-41.0695917235742
201,146.716643720715,-41.0651221636341
202,146.729133913063,-41.0743747205926
203,146.743270531861,-41.0802472030586
204,146.755789830111,-41.0804965035617
205,146.772150906158,-41.0811932921476
206,146.78628572936,-41.0909947064685
207,146.796000700472,-41.1043721474801
208,146.798829661849,-41.1152541256758
209,146.808869233291,-41.116812332913
210,146.817229329818,-41.1216072003837
211,146.823896845173,-41.1137887217164
212,146.821141095087,-41.1092156412665
213,146.814284762615,-41.0993481009198
214,146.810857956102,-41.0862779525896
215,146.803796763092,-41.074153390752
216,146.794267349264,-41.0647681922758
217,146.788669700389,-41.0545617580545
218,146.802934193746,-41.0634626424201
219,146.814476521418,-41.0581208387567
220,146.825598510795,-41.0452710340728
221,146.841119759487,-41.039686318545
222,146.856785215689,-41.0320434154217
223,146.871868943358,-41.0232956092378
224,146.884590723992,-41.0221820030298
225,146.898743366903,-41.0291516582743
226,146.915170597868,-41.0297131078954
227,146.931997956826,-41.0275670763591
228,146.948306301535,-41.0246871704572
229,146.962292130186,-41.0148252884485
230,146.976787086687,-41.0052894560325
231,146.990108260504,-40.9938498156721
232,147.001859124239,-40.9851195383669
233,147.017205304784,-40.9814
234,147.030421660755,-40.98879490219
235,147.046582738375,-40.9886082694269
236,147.06226586167,-40.9909633256696
237,147.074913840864,-40.9995665423298
238,147.090100803298,-40.99407315654
239,147.106493514262,-40.9970927531626
240,147.117540487755,-41.0001468292516
241,147.133660185263,-41.006004616242
242,147.148022904009,-41.0123707572894
243,147.16264788626,-41.0076317834461
244,147.179506643844,-41.0079228288959
245,147.194504864675,-40.9990220716104
246,147.21145071834,-40.9964373242208
247,147.225947082935,-40.9866319165012
248,147.237646122471,-40.9737104786465
249,147.248609174785,-40.9601748627255
250,147.259650401351,-40.9519057549923
251,147.275353633691,-40.9453015230067
252,147.28255728142,-40.9496702654441
253,147.297618099375,-40.9576994022355
254,147.315039360399,-40.9560038301368
255,147.330736204462,-40.9484237868652
256,147.345362256965,-40.9396711970252
257,147.354795513045,-40.9537393457993
258,147.358090290419,-40.9687887858898
259,147.365798085596,-40.977139456285
260,147.382578451493,-40.9808232296643
261,147.389853220682,-40.9918071517908
262,147.399117752142,-41.0033003809929
263,147.416182530622,-41.0062506974952
264,147.433455064341,-41.0032186483977
265,147.450369599719,-40.9992897371356
266,147.466028309747,-40.9916009624445
267,147.482041258494,-40.9843079646545
268,147.49686230704,-40.9748761133643
269,147.510612263902,-40.9639469072308
270,147.523450669733,-40.9519219906539
271,147.535375444439,-40.9389926305748
272,147.547237342629,-40.9260463478859
273,147.558356733308,-40.9124160342586
274,147.568611971112,-40.8982019974858
275,147.579900301481,-40.8847777365198
276,147.588945743608,-40.8700494207972
277,147.588799607859,-40.8633534521716
278,147.598406960616,-40.854920728917
279,147.603294914658,-40.8472602497176
280,147.620649683872,-40.8462212090011
281,147.636085742684,-40.8407250812705
282,147.650226347012,-40.8342982607852
283,147.663350390587,-40.8235707900167
284,147.671224940137,-40.8283229735031
285,147.685849400609,-40.8365903381625
286,147.693786682034,-40.8487340330212
287,147.707172781392,-40.8599343119577
288,147.724310782466,-40.8623397511384
289,147.739651337774,-40.8570038263216
290,147.756839396393,-40.8579729682641
291,147.766647083136,-40.86974179128
292,147.780872348146,-40.8789805873842
293,147.797721816111,-40.8835271827442
294,147.814792171214,-40.8849287925524
295,147.831385589571,-40.8867457569485
296,147.848343713637,-40.8833072002269
297,147.864626670313,-40.8770748935075
298,147.880195881274,-40.8720526238121
299,147.891220886724,-40.8617105854097
300,147.904268824198,-40.8504084634198
301,147.915497037591,-40.837771348595
302,147.926347359121,-40.8244014060157
303,147.936290262782,-40.8100469896746
304,147.945878678923,-40.7953090971483
305,147.944706109315,-40.7829250161654
306,147.952123309835,-40.7772779378293
307,147.957529219132,-40.7629227388696
308,147.954841325496,-40.7535779036338
309,147.942215987733,-40.7492475726271
310,147.942810813722,-40.7404383056559
311,147.954350085209,-40.7457181828671
312,147.970943708698,-40.7431320501802
313,147.981770154425,-40.7425787318674
314,147.993064895075,-40.7435785485582
315,148.008647114735,-40.7456034864934
316,148.020848475536,-40.7533888161882
317,148.032852636174,-40.7541699004634
318,148.041597885034,-40.7661066484432
319,148.058262693671,-40.7715536478901
320,148.075770822055,-40.7711738159685
321,148.088183634374,-40.777429689431
322,148.100554036096,-40.7875839537875
323,148.108466800932,-40.8018789975552
324,148.120137303583,-40.8149844196522
325,148.133780769377,-40.825949789635
326,148.149545710421,-40.8335381713854
327,148.166930545044,-40.834046351961
328,148.1750992849,-40.8249568269453
329,148.183196685531,-40.8289968131895
330,148.197294600691,-40.8390454876554
331,148.213472059196,-40.8455054763917
332,148.221013503131,-40.8517057900541
333,148.221701168817,-40.8684708494231
334,148.232088847122,-40.8812515285297
335,148.247089525849,-40.8867609319506
336,148.261435325196,-40.893521243941
337,148.266810000044,-40.9074709397224
338,148.276040479927,-40.9222130024849
339,148.289325296664,-40.9328148551087
340,148.302093225743,-40.9414663273523
341,148.302889419831,-40.9581300743316
342,148.314631681376,-40.9692975244495
343,148.321263975971,-40.9833891589775
344,148.334721080434,-40.9911192363897
345,148.346534750034,-40.9913283051801
346,148.336889263418,-40.995143939491
347,148.324305061654,-41.0057144812461
348,148.313958765267,-41.0170374499329
349,148.304333984075,-41.026462828574
350,148.29550035486,-41.0408757621795
351,148.294544402361,-41.0581539743541
352,148.292290604067,-41.0721639033159
353,148.286445900071,-41.08822631875
354,148.278179957657,-41.1029915516151
355,148.271450350508,-41.1190181687522
356,148.270620246512,-41.1361034846156
357,148.274536667808,-41.1507561445743
358,148.28333156427,-41.1632526214789
359,148.280268417034,-41.1754641624696
360,148.271135653533,-41.1865317656496
361,148.273600555864,-41.2035938361193
362,148.283408926332,-41.2115824706116
363,148.28337415487,-41.2244250954176
364,148.292513388263,-41.2368823412103
365,148.29937124598,-41.2493289153708
366,148.31223980096,-41.2469274939105
367,148.319468641894,-41.2538975720708
368,148.332915924967,-41.2519436458935
369,148.334593164813,-41.2629698381907
370,148.327493355107,-41.2773661039599
371,148.314230409072,-41.2853755672779
372,148.313825592647,-41.2995345822674
373,148.322987645595,-41.2985118539856
374,148.325829744757,-41.2891213439268
375,148.338427150662,-41.2828111089068
376,148.353456191351,-41.2750382810714
377,148.35397289514,-41.2836778018945
378,148.340573205703,-41.2923261357164
379,148.328440993231,-41.3050144266462
380,148.320594409433,-41.3206573248228
381,148.316522054615,-41.3377356915106
382,148.309795632065,-41.3539317657923
383,148.299411721416,-41.3669705829315
384,148.291386159324,-41.3823886347404
385,148.289745338051,-41.3996583630102
386,148.28020981667,-41.4140707058204
387,148.276412553802,-41.4309166269744
388,148.270688992245,-41.4452470340543
389,148.266870255775,-41.4621967533455
390,148.266179403564,-41.4797636821868
391,148.268957324419,-41.4970406629379
392,148.275735836822,-41.509630072467
393,148.2801609977,-41.5217294488073
394,148.284260834382,-41.5379523759777
395,148.28552370483,-41.5519732413819
396,148.298646867811,-41.557984783487
397,148.307896460101,-41.5708119372464
398,148.315850474896,-41.5785396302094
399,148.318196390601,-41.5935590061628
400,148.319248290685,-41.6090161557483
401,148.319103709299,-41.6226932793276
402,148.314891119751,-41.6346052297464
403,148.30307646565,-41.644415572942
404,148.293961076604,-41.6573381667367
405,148.28894722781,-41.6738456904199
406,148.290725359073,-41.6909856728955
407,148.28758223427,-41.70121825865
408,148.284608369107,-41.7149635660254
409,148.286847402101,-41.7320478733648
410,148.30031665934,-41.7400520103621
411,148.301875272031,-41.7507813690374
412,148.288231930893,-41.7526641208467
413,148.279381133755,-41.7675108348631
414,148.27112913147,-41.782746248564
415,148.265273504195,-41.7990020997583
416,148.265471357585,-41.8159550443618
417,148.266668970778,-41.8331301565175
418,148.27221229075,-41.8495059219652
419,148.284178966378,-41.8598245895216
420,148.294942052641,-41.8689745028223
421,148.306088399234,-41.8697707653999
422,148.307991861249,-41.8816875578129
423,148.305174991966,-41.8924626670766
424,148.314199213508,-41.9040195281047
425,148.321219091688,-41.9138817353374
426,148.316645272752,-41.926103505041
427,148.304150512459,-41.9332812136558
428,148.302127616489,-41.9495120073808
429,148.308380312559,-41.9624670191908
430,148.294708555715,-41.9695906818333
431,148.289105257255,-41.9858434167229
432,148.284008450076,-41.9993806942936
433,148.283299955741,-42.016742101846
434,148.283137378388,-42.0342577051565
435,148.290024770201,-42.0501080501259
436,148.303772833253,-42.0571911333012
437,148.31223412113,-42.0649881376515
438,148.318440824272,-42.0788209073029
439,148.323690134678,-42.0920856459905
440,148.331377589441,-42.1036137947207
441,148.342055762036,-42.1066854968059
442,148.345302343326,-42.1184120242808
443,148.334935907967,-42.1288843808915
444,148.328451351542,-42.1317028673181
445,148.320408321473,-42.1380308770678
446,148.320342326603,-42.1520978313741
447,148.31027378028,-42.1615873711493
448,148.297470537602,-42.1667753957877
449,148.31038152891,-42.1758243779997
450,148.317986502809,-42.1706249928814
451,148.331574298356,-42.1756769944773
452,148.343825492863,-42.1822644530545
453,148.353473847885,-42.1820242355214
454,148.354962542785,-42.1943517195156
455,148.347144564839,-42.2080335367977
456,148.34321397567,-42.2204872429104
457,148.337678926636,-42.228558696097
458,148.326980848513,-42.2336301099248
459,148.32140577192,-42.2458060953641
460,148.318605384473,-42.2577982457762
461,148.31946966769,-42.2655431791723
462,148.308366086081,-42.2681625097819
463,148.3123380658,-42.2781283434157
464,148.300723129609,-42.2824692517849
465,148.293646511657,-42.2754963563019
466,148.289189006555,-42.2613853420737
467,148.275005682859,-42.2570219271029
468,148.260463750656,-42.2540432427001
469,148.252370155546,-42.2422358233749
470,148.255282473555,-42.2294418237627
471,148.2689768056,-42.2265432319442
472,148.273988426035,-42.2148589877703
473,148.282747320234,-42.204450523372
474,148.291576621533,-42.1925534261434
475,148.282527679764,-42.178182805694
476,148.2686395372,-42.1690261452841
477,148.261349916938,-42.1618728613195
478,148.271500953705,-42.1507037308111
479,148.286243151273,-42.1451393065458
480,148.29837210977,-42.138102700329
481,148.297802394319,-42.1267434997718
482,148.283920917068,-42.1283695919227
483,148.275632298459,-42.115930289619
484,148.260019890758,-42.1130880020532
485,148.247566650879,-42.1142549902276
486,148.238684895071,-42.1015878980686
487,148.222591276114,-42.097834428535
488,148.205210495273,-42.0952129994439
489,148.187737047559,-42.0933496535415
490,148.170195066414,-42.0919918770834
491,148.15262220286,-42.0913032082852
492,148.135038986261,-42.0917603017125
493,148.11750868461,-42.0932390022312
494,148.100277126029,-42.0967623857092
495,148.084121319047,-42.103598070485
496,148.072519136496,-42.1157975480035
497,148.083711365897,-42.1249265745682
498,148.078121312359,-42.1373086845917
499,148.076619062518,-42.1504989424044
500,148.079997113682,-42.1643185760511
501,148.076191163357,-42.1723555387569
502,148.068695328573,-42.1854383403987
503,148.060338327321,-42.1960151919532
504,148.044860366511,-42.2030141241697
505,148.039952795042,-42.213477594346
506,148.030016606429,-42.22527893387
507,148.018151578837,-42.2351768116247
508,148.013583359486,-42.2501415809347
509,148.026029675893,-42.2581949210098
510,148.017341421957,-42.2673675645647
511,148.012849268167,-42.2778060638539
512,148.010045627241,-42.2885992207922
513,148.002064794063,-42.3004914951828
514,147.996870936176,-42.312923835834
515,148.012666352257,-42.3161263772911
516,148.01637,-42.3243909980486
517,148.020861466771,-42.3388878521308
518,148.026209111748,-42.3504692225655
519,148.013024392436,-42.3596790413571
520,148.007856076207,-42.3743378952156
521,147.994295759024,-42.3822065046873
522,147.984775352397,-42.3968712244031
523,147.985839095111,-42.4115018695672
524,147.994715902631,-42.4211317338937
525,147.997694807776,-42.4343367572316
526,148.007479374142,-42.4399255231702
527,148.011386961513,-42.4521503783758
528,148.008643799728,-42.462559577808
529,147.999515619692,-42.4738530132717
530,147.994559833686,-42.4891558449612
531,147.998061443012,-42.5022001856817
532,148.010804160963,-42.5092195847294
533,147.997020555815,-42.5176996392673
534,147.990727614142,-42.5258699399241
535,147.980718073973,-42.5156835602712
536,147.966707633762,-42.5234255739865
537,147.959120167731,-42.5318824169654
538,147.957274354806,-42.541389193931
539,147.952199978007,-42.5522389778408
540,147.938021417048,-42.5472604548661
541,147.929831851533,-42.5421092320921
542,147.927986131062,-42.5320822274145
543,147.918891656546,-42.5204861047168
544,147.904594334466,-42.5159969228378
545,147.901577300569,-42.5255894411706
546,147.914038710052,-42.5341859545104
547,147.912947624709,-42.5485029314362
548,147.897023979514,-42.546535498165
549,147.882551192301,-42.5515525004654
550,147.879577547264,-42.5654962098412
551,147.895866096373,-42.5690073919307
552,147.908000931701,-42.5712662694808
553,147.915093312638,-42.5851800199948
554,147.927375275396,-42.5953576376981
555,147.936209860068,-42.6024894962446
556,147.944765912351,-42.6112944739806
557,147.9372665203,-42.6207625380416
558,147.932502507324,-42.63337654966
559,147.947780184297,-42.6417340456178
560,147.958228653279,-42.6536955262833
561,147.958784957946,-42.6667315685411
562,147.961449360384,-42.6793197706361
563,147.949807183466,-42.6876705422496
564,147.942446515994,-42.6964516445747
565,147.945329037285,-42.7072138299573
566,147.943716182991,-42.7201932415956
567,147.940848125935,-42.7306186589556
568,147.926100762112,-42.7391236923556
569,147.909038030471,-42.7404374633239
570,147.898466643887,-42.7445559515263
571,147.890527679639,-42.755311763474
572,147.879273082104,-42.7658573974076
573,147.873211764492,-42.7807555976816
574,147.868862720559,-42.7977303666674
575,147.869100288096,-42.8152929452983
576,147.872985026395,-42.8323849624181
577,147.879039773321,-42.8438820055216
578,147.867952270186,-42.8313566922761
579,147.863484356951,-42.8174022676341
580,147.856721805184,-42.8303757252361
581,147.854824971848,-42.844955447302
582,147.846694111893,-42.8442524430519
583,147.841847323471,-42.8581515155474
584,147.837013214479,-42.8655487462226
585,147.840493928323,-42.8762045524584
586,147.834392729447,-42.8651943660682
587,147.826000556429,-42.876888514951
588,147.815249317973,-42.8848063560099
589,147.819092540995,-42.895004508199
590,147.833453738774,-42.8915217624675
591,147.848941270053,-42.8901437917943
592,147.865473085058,-42.8921700423297
593,147.87761023641,-42.8902072594478
594,147.893091079171,-42.8942974202054
595,147.904499315356,-42.893680881305
596,147.899608605372,-42.8800191582419
597,147.883004006529,-42.8763987588064
598,147.871193977143,-42.8765721569114
599,147.865045987597,-42.8711892343576
600,147.87405183383,-42.8625598696791
601,147.883271026414,-42.8573901171714
602,147.889567674429,-42.8502251328849
603,147.898633992102,-42.8427495951562
604,147.911659066142,-42.8471854221188
605,147.921128258867,-42.8467143050822
606,147.923471848186,-42.8535826900159
607,147.925157257186,-42.8675143561007
608,147.939591854722,-42.8771052018247
609,147.949684074097,-42.8726356084323
610,147.963951739605,-42.8659557440574
611,147.973572393311,-42.8692731287686
612,147.962787481502,-42.8770070381769
613,147.963599118184,-42.8839046191152
614,147.972656589634,-42.8874423340362
615,147.984308538247,-42.8943429235057
616,147.993232261812,-42.9079869217962
617,147.99686447176,-42.9229815423195
618,147.987310703398,-42.9362358842059
619,147.986302068248,-42.9462658406915
620,147.996273282974,-42.9512676664306
621,147.997396066282,-42.9591139344894
622,147.9944307327,-42.9710747157456
623,147.988120093651,-42.9758008679014
624,147.977317208112,-42.9818219995383
625,147.961594024323,-42.9835583731029
626,147.955204481328,-42.9958234659991
627,147.942666579522,-43.0039977539465
628,147.93096246318,-43.009570231027
629,147.926973187093,-43.0252987349794
630,147.939173189843,-43.036344966017
631,147.948110207012,-43.0332259188845
632,147.951498821382,-43.0450410714707
633,147.949032631288,-43.0561995347687
634,147.954870306742,-43.0645177279956
635,147.959045076189,-43.0774034462883
636,147.962694656001,-43.0869101729984
637,147.969095387834,-43.0996460578264
638,147.980685542249,-43.1082059371929
639,147.979761077338,-43.121742578546
640,147.970054768888,-43.1235995940859
641,147.955601750792,-43.1257738973666
642,147.957630779665,-43.1327436808715
643,147.963043145286,-43.1426427435307
644,147.976683769032,-43.1351445015801
645,147.991340449698,-43.1409542655096
646,148.005572944017,-43.1398693757864
647,147.997285206607,-43.146938678942
648,147.986235459934,-43.1541571959696
649,147.979595236898,-43.1674035513597
650,147.967793085434,-43.1799845631853
651,147.965701626318,-43.1942357877524
652,147.97704448827,-43.2044351109548
653,147.98959794662,-43.2128803088674
654,148.003742068655,-43.2190982290185
655,148.006972417328,-43.2248656996903
656,147.996704538683,-43.2247554440939
657,147.983872519408,-43.2235406996881
658,147.975010839066,-43.2208727262731
659,147.962277784161,-43.2157970394637
660,147.948419327271,-43.2147965936062
661,147.948141176053,-43.2020075643959
662,147.936557604823,-43.1947706083858
663,147.92462336104,-43.1941881508759
664,147.908962244467,-43.1890773303334
665,147.895704024657,-43.1892444521253
666,147.895107061651,-43.1741037898305
667,147.892092358036,-43.1591796053781
668,147.891072603329,-43.1454452189375
669,147.887294440704,-43.1298741414117
670,147.877638688715,-43.1258517298476
671,147.865870306656,-43.1249334701856
672,147.864008965422,-43.1095437359776
673,147.853765486131,-43.1185134416841
674,147.851066782445,-43.1233649670471
675,147.862597212296,-43.1326406973528
676,147.857214638935,-43.1343718168577
677,147.859615457984,-43.1428413906704
678,147.850579844473,-43.1511714748818
679,147.855345843477,-43.1601568172914
680,147.864880314394,-43.1593857453138
681,147.87115996827,-43.1567968811443
682,147.864696555767,-43.1698261487938
683,147.852964862964,-43.1802255016631
684,147.866289307034,-43.1832620268397
685,147.877192900452,-43.1933180882673
686,147.867518306295,-43.1993951832864
687,147.870028702411,-43.2081018952571
688,147.86000092388,-43.2045889377607
689,147.849541077643,-43.1960244938795
690,147.840289421987,-43.1897047698536
691,147.831839669937,-43.1970492294434
692,147.820864402154,-43.2005836005384
693,147.813624609273,-43.2066760523256
694,147.803509508197,-43.2158557970757
695,147.799154401294,-43.2244967961166
696,147.799418049227,-43.2389041874233
697,147.789762365991,-43.236079376936
698,147.781101744851,-43.2291126692327
699,147.777532172507,-43.216090664687
700,147.76420235172,-43.2074473909156
701,147.750005898122,-43.2078346304589
702,147.744150624318,-43.1979175853823
703,147.73272209426,-43.1981138609758
704,147.719313153786,-43.1959030228637
705,147.710700500237,-43.1899778275617
706,147.713423694321,-43.1778484167197
707,147.700419901933,-43.174878421551
708,147.698166546782,-43.1625889744977
709,147.694769251196,-43.1527197056872
710,147.69342237191,-43.1435901161241
711,147.691242364424,-43.1360137707184
712,147.701991063909,-43.1232565425075
713,147.718963196232,-43.1213251174059
714,147.733323865223,-43.1231642433513
715,147.730525133999,-43.1099124570515
716,147.717430197985,-43.1060780564507
717,147.731317055053,-43.1012175349217
718,147.742377396464,-43.1105998335979
719,147.741152623147,-43.0993539347208
720,147.731473768684,-43.092411684686
721,147.719130003333,-43.0971800166628
722,147.706547379663,-43.1005539217516
723,147.691753165326,-43.1001769177898
724,147.679104950048,-43.0969659212053
725,147.673230761477,-43.0867562576815
726,147.661942580015,-43.0867140440686
727,147.650230653517,-43.0862394929259
728,147.64079601437,-43.0754976700129
729,147.627511904773,-43.0714824434333
730,147.623687342045,-43.0595344658579
731,147.62601438766,-43.0462497467779
732,147.623186777042,-43.0368135540848
733,147.621524197249,-43.0248434311975
734,147.618972931866,-43.0165203090433
735,147.622123875823,-43.0032084764758
736,147.636081995051,-42.9954737070639
737,147.652446132452,-42.9923106457059
738,147.667215697933,-42.9998840179048
739,147.680685044843,-42.9893174566923
740,147.683752566985,-42.9736386330421
741,147.671649322527,-42.9639355760786
742,147.674146358381,-42.9537099136014
743,147.664761296319,-42.9417240096758
744,147.679178850103,-42.9343073114891
745,147.694475864993,-42.9407433297451
746,147.700836852826,-42.9536460703453
747,147.713593278222,-42.9514860055205
748,147.727589431617,-42.9522970338972
749,147.727183781573,-42.965045962997
750,147.729796195938,-42.9707047396324
751,147.723469667332,-42.9836868296752
752,147.714103528256,-42.9945196285804
753,147.708763583256,-43.0057996742879
754,147.719746994205,-43.0105556740692
755,147.727404759779,-43.0201691722772
756,147.735356138449,-43.0187203595386
757,147.745333571387,-43.0220019455103
758,147.749117781587,-43.0357297908437
759,147.756503865219,-43.0448170317543
760,147.763829830596,-43.0338724845425
761,147.769781416217,-43.0462893829283
762,147.778615991238,-43.0524893248591
763,147.786546101214,-43.0484077019033
764,147.796558719557,-43.0478541529511
765,147.808319197628,-43.0527832470219
766,147.819049760803,-43.058216746399
767,147.833943564819,-43.05890187739
768,147.844672068985,-43.0525079896297
769,147.837524675896,-43.0397661764742
770,147.845181245312,-43.0321971630618
771,147.852904765839,-43.0405073164933
772,147.859473247856,-43.0529812891562
773,147.864242304881,-43.0498768974707
774,147.863894477129,-43.0345173625907
775,147.874447620139,-43.0229608596095
776,147.891445100016,-43.023061633328
777,147.907501256961,-43.0195598309547
778,147.924418825371,-43.0178505873144
779,147.910135986947,-43.0167580114124
780,147.894524865942,-43.0194700753543
781,147.878825132102,-43.0150420749374
